movie_id,title,original_title,overview,release_date,runtime,original_language,status,imdb_id,popularity,vote_average,vote_count,adult_flag,video_flag,poster_path,backdrop_path,homepage,tagline,budget,revenue,collection_id,collection_name
96162,Chitchor,Chitchor,Geeta ends up with two suitors after her father goes to bring home a prospective groom and mistakenly picks up the wrong man.,1976-01-01,105,hi,Released,tt0157460,1.0177,7.0,3,False,False,/knjv0IUp6x2zAY66ZrgYoDJyZjP.jpg,/6pqddC25MaOyW2p7wswUXddbdWH.jpg,,,0,0,,
47110,Strictly Non-Graphic,Αυστηρώς Κατάλληλο,"Two young Greek filmmakers in need of funding for their film titled ""The End of Passion"" end up seeking the financial aid of an almost forgotten old-time porn-king producer. He agrees to help them while concealing his own secret plan.",2008-10-23,110,el,Released,tt1309409,1.0915,5.3,16,False,False,/4QRjeYAwge7apWocbxsJYjfkVE3.jpg,/7QteV3RzbeieiGYQzalHFhrypVc.jpg,,,0,0,,
39934,Longtime Companion,Longtime Companion,"During the summer of 1981, a group of friends in New York are completely unprepared for the onslaught of AIDS. What starts as a rumor about a mysterious ""gay cancer"" soon turns into a major crisis as, one by one, some of the friends begin to fall ill, leaving the others to panic about who will be next. As death takes its toll, the lives of these friends are forever redefined by an unconditional display of love, hope and courage.",1989-10-11,99,en,Released,tt0100049,1.7723,6.722,74,False,False,/lHIGo1VI71DQgDbbm6XWBjaPxCz.jpg,/aiyrszCc3vxLDRjAPw7KodZzCKj.jpg,,…a motion picture for everyone,0,4609953,,
73624,The Man from the Future,O Homem do Futuro,"Zero is a brilliant scientist. However, 20 years ago, he was publicly humiliated when he lost Helena, the love of his life. One day, an accidental experience with one of his inventions causes him to travel back in time to 1991. Having taken the opportunity to change history, Zero returns to own time to find totally changed.",2011-09-02,106,pt,Released,tt2027178,1.1531,7.221,387,False,False,/cWfdBMbe3SodE14h3VptXy6sQZm.jpg,/hel4RhpqHWamrfCueE7TZMEWJ5c.jpg,,Nothing will be like before.,0,5799606,,
42622,Finian's Rainbow,Finian's Rainbow,"An Irishman and his daughter arrive in the American South with a stolen pot of gold, hoping to make their fortune. Pursued by a leprechaun desperate to recover his treasure, they become entangled in a battle over land, love, and prejudice in Rainbow Valley—where the gold’s magic turns wishes, and lives, upside down.",1968-10-09,145,en,Released,tt0062974,1.0931,5.896,48,False,False,/7vPJBLw9GL0FlJXXTgZqWnwMzK9.jpg,/tRyPuhThCFVWaE4JkPOBdFl5a5s.jpg,,Let yourself glow.,3500000,11600000,,
20989,18 Fingers of Death!,18 Fingers of Death!,"The ""buzz"" in Hollywood is that, ""18 FINGERS OF DEATH!"" will kick the butt out of the low budget martial arts movies genre and knocks us down to the ground laughing! This funny ""sockumentart"" of the world of Chop sockey, kung fooey, ninja poo poo, karate kidding croutching tiger stuff takes you on the journey of making martial arts movies at it's lowest.",2006-04-11,87,en,Released,tt0397853,1.3056,3.615,13,False,False,/74ltBV3qG6KfXT3xIVMfQqrD9kF.jpg,/iXy38xADuBDIbJCRSuXfofr5Hch.jpg,,,0,0,,
69150,Chrome and Hot Leather,Chrome and Hot Leather,A Green Beret returns home from the Vietnam war to find that a gang of murderous bikers has killed his fiancee. He calls on several of his Green Beret buddies to come and help him take revenge on the gang.,1971-09-29,91,en,Released,tt0066915,0.8312,5.625,8,False,False,/p8mepQGzb6AxNUqHSba8M7bAfCP.jpg,/l6e5RvPCaC7qOh7tGfV4l7sj2Mh.jpg,,Don't muck around with a Green Beret's Mama! He'll take his chopper and ram it down your throat!,0,0,,
74413,Frank Zappa: Does Humor Belong in Music?,Frank Zappa: Does Humor Belong in Music?,"Frank Zappa and his band in a digitally recorded live performance at ""The Pier"" in New York, NY on August 26, 1984.",1985-08-26,57,en,Released,tt0089035,0.4263,8.083,6,False,False,/d8WiX7iLInFpp1IjrsBKRrvfEl5.jpg,/uxe3QBwCxrxPQW3EWzXr16KvweY.jpg,,,0,0,,
53404,Love Crime,Crime d'amour,"In the sterile setting of a powerful multinational, a ruthless corporate executive and her ambitious protégée bare their claws in a vicious battle for supremacy.",2010-08-09,104,fr,Released,tt1459012,0.8233,6.2,123,False,False,/cYjUy4YMZqbSUlrpxrijVh1lrhO.jpg,/AhzQpeJgFwLvyq0WuN51yxT4WbR.jpg,,Ambition. Manipulation. Revenge.,0,0,,
43630,The Helix... Loaded,The Helix... Loaded,"When ""The One"" dies, Orpheum must find the ""Other One.""",2005-03-25,97,en,Released,tt0401462,0.7349,4.083,6,False,False,/yG81A3umqQ5Z4la0uA642A506s5.jpg,/lD18BoqSGfdvIGNq4jlPZYQnEDj.jpg,,,0,0,,
82784,The Unknown Policeman,El gendarme desconocido,"A gang of thieves has jeopardized the city and even the police, whose chief urges their forces to captured the band within 48 hours. Meanwhile, band members meet in a cafe run by a widow and her daughter and her suitor, Cantinflas, who maintains a scuffle with the robbers running all at the station. Since then, Cantinflas become a member of the police force for special missions.",1941-10-22,108,es,Released,tt0161609,0.6446,7.819,69,False,False,/uqv69ruL7APgVQizjD2bsQRRinO.jpg,/jTpWtwrSj0GaJV9ZIKBfhW2mPBr.jpg,,,0,0,1370872,Cantinflas Collection
18169,About Last Night...,About Last Night...,"A man and woman meet and try to have a romantic affair, despite their personal problems and the interference of their disapproving friends.",1986-07-02,113,en,Released,tt0090583,2.4253,6.024,233,False,False,/9KqG5OFi3NLJYBbsDSA8pZ3dln.jpg,/8UqukRNZFNfJZE9WnG2J0IDy2Yi.jpg,,Making love was easy...being in love difficult.,8500000,38702310,,
11894,Curly Sue,Curly Sue,"Bill is a penniless drifter who scams strangers out of just enough money to feed himself and his partner in crime, an orphan girl known as Curly Sue. Bill and Curly Sue target Grey, a yuppie lawyer, but their con takes an unexpected turn when the successful woman begins to like the ramshackle duo. But there's one problem—Grey's jealous, conniving boyfriend, Walker.",1991-10-25,101,en,Released,tt0101635,3.0914,6.39,568,False,False,/cndkzlP5frVWxng5HLd4JvA2g2y.jpg,/q0pAwUqY52QXdvQx1S8j530lPFZ.jpg,,A funny story about a family... And the little girl who started it.,0,33691313,,
36739,School Daze,School Daze,Fraternity and sorority members clash with other students at a historically black college during homecoming weekend.,1988-02-12,121,en,Released,tt0096054,2.1382,5.699,113,False,False,/vnfjKHcmah7ReMxLNF18JMXFgSZ.jpg,/kNjnEqsEHNy58m9FgPevxm4wnkk.jpg,,A new comedy with music.,0,0,,
90076,Death Journey,Death Journey,"Fearful that their star witness might be murdered, two attorneys hire a protector to bring him from Los Angeles to New York. Jesse Crowder (Fred Williamson) is a no-nonsense tough guy. He buddies up with the witness, an accountant, and they hit the road. Outwitting their foes means taking all manner of conveyance, including automobile, train, and airplane.",1976-05-01,78,en,Released,tt0137458,0.7589,5.2,10,False,False,/iA04JJOESitrxrEYeu8Aml4hvdk.jpg,/585yIaymmWxfUSHfTl42CfYIpmC.jpg,,Fred Williamson is Jesse Crowder ... One mean cat!,0,0,,
6477,Alvin and the Chipmunks,Alvin and the Chipmunks,"A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore.",2007-12-13,92,en,Released,tt0952640,7.8317,5.834,4717,False,False,/3s3WvpKPXXeKAPketDDqiQTi20S.jpg,/lKkkogTlIQT8o83GFQZZ3CA9MzB.jpg,http://www.chipmunks.com/,The Original Entourage,60000000,361366633,167613,Alvin and the Chipmunks Collection
22602,Randy Rides Alone,Randy Rides Alone,"Bandits lead by Matt the Mute enter a bar and kill multiple people. Randy Bowers comes to town and is framed by Matt the Mute, who is working with the sheriff (who doesn't know Matt is really a criminal). Randy escapes with the help of the niece of the dead owner of the bar. Bowers ends up running from the sheriff, and ends up in the cave in which the bandits have their hide-out…",1934-06-05,53,en,Released,tt0025699,0.8203,5.029,34,False,False,/7hlA9T78zEwGBNJcVN4RmM6HYPJ.jpg,/mux6L0txdy6hSahKPp6UGrVa3In.jpg,,Fearless--- He Rode the Danger Trail!,0,0,,
35072,Atragon,海底軍艦,"The legendary empire of the lost continent of Mu reappears to threaten the world with domination. While countries unite to resist, an isolated World War II Captain has created the greatest warship ever seen, and possibly the surface world's only defense.",1963-12-22,96,ja,Released,tt0057215,2.1827,6.586,58,False,False,/u5fD2mfsovtW1Pn2Umtl2G3280w.jpg,/2bXp4GTcvU1mCQbq9lXRUiDdTcZ.jpg,,The dreaded undersea kingdom challenges the surface! The emergency dispatch of the all-purpose atomic battleship!,0,0,,
46547,Down to the Dirt,Down to the Dirt,"Thirty-year-old Keith Kavanagh (Joel Thomas Hynes) ekes his way through life in a small town. A hard-drinking hooligan, he keeps his ragged collection of poetry a closely guarded secret... as secret as his regret for the shattered relationship with his father. When Keith meets the darkly exotic Natasha (Mylène Savoie), his life is changed forever.",2008-10-24,117,en,Released,tt1069226,0.5703,4.2,4,False,False,/37KJzlXFJb0Fki40eam3OlNDwWI.jpg,/zxE4KOKatMJNcc4IVyh4IQfqe8s.jpg,http://www.downtothedirt.com/,,0,0,,
70346,Filmhits for børn 2,Filmhits for børn 2,"´""Filmhits for børn 2"" er til børn fra 6 år – en perlerække af film i alle genrer: små finurlige tegnefilm, korte fiktionsfilm og inspirerende dokumentarfilm. Fortællinger om børn for børn. Historier fortalt i levende billeder, der rammer børn i øje, øre, hjerne og hjerte. Film for de helt små, der er enkle og trygge og film for de lidt større, der udfordrer og giver stof til eftertanke. ""Filmhits for børn 2"" indeholder følgende film: •""Lauges kat"" •""Desmonds æbletræ"" •""Bror, min bror"" •""Fanny Farveløs"" •""Huler"" •""Ska' vi være kærester?""",,99,en,Released,,0.0218,,,False,False,,,,,0,0,,
32613,Horror Express,Pánico en el Transiberiano,Mysterious and unearthly deaths start to occur while Professor Saxton is transporting the frozen remains of a primitive humanoid creature he found in Manchuria back to Europe.,1972-09-30,87,en,Released,tt0068713,1.6496,6.313,329,False,False,/o79dacG17LtfsAhjiVxgUhsJAbb.jpg,/ok4zZ7MCpYS6PaT2ijUrb7Ankc5.jpg,,A nightmare of terror travelling aboard the Horror Express!,300000,0,,
3076,Frankenstein Meets the Wolf Man,Frankenstein Meets the Wolf Man,"Grave robbers open the grave of the wolf man and awaken him. He doesn't like the idea of being immortal and killing people when the moon is full so tries to find Dr. Frankenstein, in the hopes that the doctor can cure him. Dr. Frankenstein has died; however, his monster is found.",1943-03-12,74,en,Released,tt0035899,2.5604,6.197,221,False,False,/eitxewmvmZXY7qoKpiVhdaFmwMz.jpg,/ykbk7an62qpgHxwEz16XXKNvXRd.jpg,,A Death Fight... Between Two Beasts!,1200000,0,259027,The Wolf Man Collection
3787,Buck Rogers,Buck Rogers,"Edited version of the 1939 Universal serial ""Buck Rogers.""  A 20th Century pilot named Buck Rogers and his young friend Buddy Wade awake from 500 years in suspended animation to find that the world has been taken over by the outlaw army of Killer Kane.",1977-01-01,90,en,Released,tt0075792,0.9069,5.8,5,False,False,/oW1DwS8n3VNQvijpmZCaJQcBRQg.jpg,/bu82EWbXazupL68iQqQPefODJds.jpg,,Star Wars owes it all to,0,0,,
48316,Celebrity Mix,Celebrity Mix,"These eight short films range from hysterically funny to wickedly suspenseful, and feature some of Hollywood's biggest names. Includes short films Laud Weiner, House Hunting, Curiosity, Dysenchanted, Dependable People, Media Whore, Walking Dreams, Mr. Dramatic.",2005-01-17,97,en,Released,,1.108,,,False,True,,,,,0,0,,
49162,Alice Upside Down,Alice Upside Down,"Still mourning the death of her mother a few years back, Alice McKinley finds her life seriously disrupted when her father Ben buys a store and moves her and her older brother Lester to a new town.",2007-10-06,91,en,Released,tt0882742,0.7299,5.67,60,False,False,/QNYxepooPEhC3CpGYVPXZzIMtG.jpg,/5vMfZbXbIb7xYg85ao93KYgreZl.jpg,,,0,0,,
67892,Bonnie & Clyde vs. Dracula,Bonnie & Clyde vs. Dracula,"After a heist goes wrong, outlaw couple Bonnie and Clyde crash a mansion inhabited by the recently revived Dracula.",2008-06-01,90,en,Released,tt1117379,0.3264,3.3,18,False,False,/msaiKLVuQ1rM0HEBm6fU97FZaEP.jpg,/7K1SocI0yK7dxtD9PAupi3U1cRs.jpg,http://www.bcvdmovie.com,"When gangsters meet vampires, there's bloody hell to pay...",0,0,,
80925,Bindaas,బిందాస్,"Bindaas (Telugu: బిందాస్) is a 2010 Telugu action film directed by Veeru Potla. The film stars Manoj Manchu and Sheena Shahabadi in the lead roles. Music of the film was launched on 9 November 2009. The movie released on February 5, 2010. On March 27, 2010 it had completed 50 Days in cinema halls. It is reported to have made over INR14 crores worldwide. It was dubbed and released in Malayalam as Happy 2 Happy.",2010-02-05,138,te,Released,tt1582478,0.4717,6.0,3,False,False,/zxVC4D7KM3MhgOfPH79HorJh0yx.jpg,/b96zyEx2TV6gClmaObp9Vout5to.jpg,,,0,0,,
5959,Vier Stunden von Elbe 1,Vier Stunden von Elbe 1,"Four hours by boat from the lightship Elbe 1 is the southern entrance and lock of the Kiel Canal. There, in Brunsbüttelkoog, is a seamen's home run by Klara Andresen. This is the main setting of the movie. In the sailors' wives' home, the wives of sailors wait for their return. Klara Andresen not only looks after the concerns of the waiting sailors' wives, but also her brother-in-law Gustav Andresen . Gustav has gone to sea as a ship's cook and now wants to get married. That's why he has placed a marriage announcement and is waiting for the reactions.",1968-03-07,105,de,Released,tt0147668,0.3647,8.333,3,False,False,/he1wyhiLu9tS4v85OVPj1Xgq1qh.jpg,,,,0,0,914674,Vier Stunden von Elbe 1
49106,The Dawns Here Are Quiet,...А зори здесь тихие,"In a remote village in Karelia, Sergeant Vaskov commands an anti-aircraft unit that protects a rail depot. While his men are transferred to the front line, he is reprimanded for their unruly behavior. He retorts that he wants replacements that aren't drunks or womanizers. In response, he is assigned a unit made up entirely of young women, fresh from training.",1972-11-04,,ru,Released,tt0068161,1.1286,7.06,151,False,False,/q3jXq6rahRFqNwvbOWUUN1iPL8v.jpg,/unPih308kkKcRrV4VvPF4GCFill.jpg,,,0,0,,
30353,Meat Weed America,Meat Weed America,"When Meatweed Manor is attacked by the terrorist Bin Smokin', Lord Meatweed must rally the troops and some horny nuns against the evil Jihottie terrorists.",2007-12-01,87,en,Released,tt1119623,0.1056,1.2,4,False,False,/gX3fPR5ZD8jrtBgq0kxl4AaU1fE.jpg,,,,0,0,,
41611,Jeopardy,Jeopardy,A woman is kidnapped when she goes to get help for her husband who is trapped on a beach with the tide coming in to surely drown him.,1953-03-30,69,en,Released,tt0045932,1.8771,6.714,42,False,False,/8eXPMsrLsTK2AcFSwbCoWWIeeRB.jpg,/myvNbmklXMyINevJqRBc2i9laeh.jpg,,She did it... because her fear was greater than her shame!,0,0,,
1266,Street Kings,Street Kings,"Tom Ludlow is a disillusioned L.A. Police Officer, rarely playing by the rules and haunted by the death of his wife. When evidence implicates him in the execution of a fellow officer, he is forced to go up against the cop culture he's been a part of his entire career, ultimately leading him to question the loyalties of everyone around him.",2008-04-10,109,en,Released,tt0421073,4.5559,6.6,1663,False,False,/iTO7sBfVTr7LUqiFtGeFW7g2Ncf.jpg,/tNUM567Hrv925Z3vWXdJUjQE6Ho.jpg,,Their city. Their rules. No prisoners.,20000000,66476363,124881,Street Kings Collection
16227,Dark Passage,Dark Passage,A man convicted of murdering his wife escapes from prison and works with a woman to try and prove his innocence.,1947-09-05,106,en,Released,tt0039302,2.0897,7.292,349,False,False,/dvwmiD6qQ05gojrFQRaFbdhbNDF.jpg,/nFCXzdeJbJiYZF6rvSQnkkHAL7G.jpg,,In danger as violent as their love!!!,1678000,3430000,,
37866,The Polar Bear King,Kvitebjørn Kong Valemon,"After his father is killed, Prince Valemon ascends the throne, only to be turned into a polar bear by a bitter witch who wants to be his queen.",1991-06-20,88,no,Released,tt0102247,0.8817,5.771,24,False,False,/gONhmAnzWQaN97ydsRHCH7mIKUO.jpg,/lpqtITDfg32kpEZHs1naFFIzrJU.jpg,,An Enchanting Beauty. A Princely Beast. An Epic Tale.,0,0,,
84616,Lucky Seven,7小福,Seven child martial arts experts  try to return a stolen diamond to its rightful owner.,1986-06-28,74,cn,Released,tt0066020,0.6853,7.143,7,False,False,/6aMKvS32xevfBiam0iBiYfbreUu.jpg,/cMHP5Ai2BSeAC2CmxmISbaXtvjM.jpg,,,0,0,,
56154,Young Tom Edison,Young Tom Edison,"Inventor Thomas Edison's boyhood is chronicled and shows him as a lad whose early inventions and scientific experiments usually end up causing disastrous results. As a result, the towns folk all think Tom is crazy, and creating a strained relationship between Tom and his father. Tom's only solace is his understanding mother who believes he's headed to do great things.",1940-03-15,86,en,Released,tt0033289,0.8561,5.909,11,False,False,/b5SpgdQkz5QpoiGVUHSc5eoa7hG.jpg,/mTbdsq8Z2ETmBI9rvskK19gCQpf.jpg,,"This is a story of triumph.. the triumph of an American boy, who had courage, imagination and faith.",0,0,1353888,Edison Collection
57706,Samurai Wolf,牙狼之介,"This is the story of a vagrant samurai – the solitary, savage and scrupulous Kiba – who arrives at a village to defend a beautiful, blind woman against a sinister plot. Her assailants then send against him another samurai, named Sana, who is without scruples. The fight between them will become personal, for the honor and love of the blind woman.",1966-11-19,75,ja,Released,tt0199680,1.4046,7.086,35,False,False,/m3HxlJLKNR1RUtTdWjoDXp2sRUu.jpg,/zBZxtz3WiNDMn2PwAyNk2aGRLND.jpg,,,74,0,598375,Samurai Wolf Collection
57349,Broder Daniel Forever,Broder Daniel Forever,"A film about iconic Swedish indie pop band Broder Daniel as they reunite during the summer 2008 before their last ever performance as a group. A concert held in honor of guitarist Anders who committed suicide earlier this year. It is a performance, and a portrait and a last goodbye from a band with more unconditional willpower than any other.",2009-07-03,55,sv,Released,tt1459029,0.0885,5.6,7,False,False,/bCsPYWBJxAHV7iF1LHx9RJqcfrM.jpg,/iK5Wm9cKfVuOXu2NRO0GBFJlhED.jpg,,,0,0,,
72244,Voodoo Academy,Voodoo Academy,"Young Christopher has just enrolled at the prestigious Carmichael Bible College, managed by the somewhat unusual Mrs. Bouvier. After some unexplained disappearances, Christopher does some exploring and discovers that Mrs. Bouvier and the Reverend Carmichael have some very unwholesome intentions for the young men of their school. Will Christopher graduate with his body and soul intact?",2000-08-01,92,en,Released,tt0232908,1.2112,3.767,15,False,False,/eRoekNANqdlX8H36iUJFTY25n9F.jpg,/4BnudNiFo1gnCH6BEAsULNqJbEh.jpg,,,55000,0,,
72817,The Seagull,Чайка,The arrival of a famous writer brings disarray to the lives of an aspiring playwright and a young actress.,2005-06-06,118,ru,Released,,0.6728,,,False,False,/AnWdZUXMA2t5YZ28LsuHYmbhq0W.jpg,,,,0,0,,
53930,"Think Global, Act Rural",Solutions locales pour un désordre global,,2010-04-07,113,fr,Released,tt1600731,0.1982,6.9,17,False,False,/2zo5jagp4pGyJz8N1jTKb2KmOFH.jpg,,,,0,0,,
51245,Inseparable,形影不离,"A troubled engineer faces pressure at work and problems at home with his moody wife. American expat Chuck, rescues him from the brink of despair and becomes an unlikely mentor.",2012-05-04,97,en,Released,tt1032763,1.8238,6.078,45,False,False,/pEh8Dz0bNnwULHXbZPhD84vtaM2.jpg,/arg5WXuhRFg2eDU0UIdPJsTnZTF.jpg,http://www.colordance.com/movies/inseparable?locale=en,Unleash your inner hero,0,0,,
28713,Access Denied,Access Denied,"A beautiful computer programmer is framed by her fraudulent lover and sent to prison. When she gets out she agrees to cooperate with a scheme of a fellow-inmate to defraud a bank, in order to have enough money to escape from her (by then) ex-lover.",1996-04-01,95,en,Released,tt0115458,0.8675,5.5,2,False,False,/uVJ7cdUr3BtN0cbHl2s1xJJP0Xo.jpg,,,PROGRAMMED FOR REVENGE... SEX WAS HER WEAPON...,0,0,,
13633,Bad Boys,Bad Boys,Mick O'Brien is a young Chicago street thug torn between a life of petty crime and the love of his girlfriend. But when the heist of a local drug dealer goes tragically wrong Mick is sentenced to a brutal juvenile prison where violence is a rite of passage and respect is measured in vengeance.,1983-03-25,123,en,Released,tt0085210,3.8496,6.985,299,False,False,/5nHZ3wflOifKJMUcTCw0isKhmCv.jpg,/yIpaahwOBk4uVUBNcHkoZdcXPCK.jpg,,There's only one person left who believes Mick O'Brien can make it... Mick O'Brien.,0,9190819,,
61197,Space Zombie Bingo,Space Zombie Bingo!!!,The U.S. Military along with the general population are trying to rid the country of alien zombie invaders.,1993-01-24,75,en,Released,tt0314713,0.2445,4.1,10,False,False,/8mA7GnBJFPEuhdXPsNYH2aiMemS.jpg,/2KivWksQUvwaExQXMmvSH1eHYI9.jpg,http://www.troma.com,Life's a beach - even in space!,1,0,,
16641,Cirque du Soleil: Journey of Man,Cirque du Soleil: Journey of Man,"A child is born. We see underwater swimmers representing this. He is young, in a jungle setting, with two fanciful ""instincts"" guiding him as swooping bird-like acrobats initially menace, then delight. As an adolescent, he enters a desert, where a man spins a large cube of metal tubing. He leaves his instinct-guides behind, and enters a garden where two statues dance in a pond. As he watches their sensual acrobatics of love, he becomes a man. He is offered wealth (represented by a golden hat) by a devil figure. In a richly decorated room, a scruffy troupe of a dozen acrobats and a little girl reawaken the old man's youthful nature and love.",2000-05-05,39,en,Released,tt0213749,0.6489,7.097,31,False,False,/h2kFMJNhC9q1gL8YESKqW3yIouF.jpg,/6K6IrshUyD61GWrdwjtR0rUr4bs.jpg,https://cirquedusoleiljourney.com,,0,0,,
44244,Camp Rock 2: The Final Jam,Camp Rock 2: The Final Jam,"Mitchie can't wait to go back to Camp Rock and spend the summer making new music with her friends and superstar Shane Gray. But the slick new camp across the lake, Camp Star, has drummed up some serious competition – featuring newcomers Luke and Dana. In a sensational battle of the bands, with Camp Rock's future at stake, will Camp Star's flashy production and over-the-top antics win out, or will Camp Rockers prove that music, teamwork, and spirit are what truly matter?",2010-09-17,104,en,Released,tt1252380,2.5715,6.345,1567,False,False,/8RSdWqC259zR72Jjo6ANAM4ndhM.jpg,/tGgDjve3sY6me6JtefocFycCgyD.jpg,http://tv.disney.go.com/disneychannel/originalmovies/camprock2/,It's all about the music.,0,0,148055,Camp Rock Collection
69196,Brian's Brain: The Birth of Brian,Brian's Brain: The Birth of Brian,This short animation details Brian's birth and the travails of his early life without the top of his head.,1993-01-01,5,en,Released,,0.1318,,,False,False,,,,,0,0,,
71322,Platon,Платон,"Platon is completely at home in Moscow life. Successful, charming, and busy, he knows everyone in Moscow, and Moscow knows him. He makes money based on basic instincts. Contacts, connections, money, girls—he had it all. And everything was perfect until he met Lyubov.",2008-11-20,90,ru,Released,tt1202532,0.4934,4.5,20,False,False,/cqSdkPmsO1s4JYTlls96VLZgcWV.jpg,/kULyXHoZ3sF1gUmVtVCcTeSj4MN.jpg,,,2500000,5129300,,
79010,Britney Spears Live - The Femme Fatale Tour,Britney Spears Live - The Femme Fatale Tour,"Sexy. Slammin'. Outrageous. Hurl all the adjectives you want, but one word says it all: Britney. (Ms. Spears if you're nasty.) The Grammy-winning pop diva storms the stage with a fierce mix of fan-favorite hits and hot new tracks from her latest album, Femme Fatale, in this concert special taped before a sold-out crowd in Toronto. Whether you're in the market for bodacious dance moves, killer costume changes or that make-you-melt Louisiana drawl, Britney's bringing 'em all - bigger and better than ever.",2011-11-12,86,en,Released,tt2022347,0.8347,7.0,32,False,False,/1j5c7GwzS3YUwxq5fNCSgNSu3P2.jpg,/h0LvkqzLOk4B05ILhDI1BsOkboa.jpg,http://www.britneyspears.com,The Femme Fatale Tour,0,0,,
18779,Death on Demand,Death on Demand,"A college student convinces three couples to spend Halloween night in the house where a man murdered his family, then committed suicide.",2008-01-01,90,en,Released,tt0902274,0.3477,2.8,5,False,False,/k7FBcdbwtt6WRKmo7txo2Jvk3o8.jpg,/jlhPgZUfCgYFWLYJW0UWenC5eLt.jpg,http://www.evil-twins.net/,,0,0,,
78958,Vaanchinathan,Vaanchinathan,"Vaanchinathan, a straightforward policeman, is not allergic to exploiting the loopholes in the law to eliminate the criminals who have thus far not been punished by the judiciary.",2001-01-14,,ta,Released,tt15145976,0.3191,4.7,3,False,False,/e87AYobsbiEJvjGOnBQP8HVaiPf.jpg,,,,0,0,,
92752,Between Truth and Lies,Between Truth and Lies,"Looks like Dr. Claire Parker has a prescription for danger! This psychiatrist gets in way over her head when an obsessive psychopath comes after her and her teenage daughter. Dr. Parker will do whatever it takes to protect her child, but her best might not be good enough in this twisted psychological thrill ride.",2006-03-12,88,en,Released,tt0494274,0.5544,7.5,2,False,False,/miOqwj13JpNO4s9qOuUcx2rz6Rp.jpg,/6eQRaWhtZsdBGeDS7wimrA62OoU.jpg,,,0,0,,
47332,A Rather English Marriage,A Rather English Marriage,"A squadron leader and a retired milkman decide to bury their differences and move in together after they are both widowed on the very same night. They become a companionable if odd couple, until their unlikely friendship is threatened by the arrival of an alluring woman with a hidden agenda.",1998-12-30,104,en,Released,tt0164841,1.0585,5.5,13,False,False,/an5DlZwIDAmCmTF2RLqqralbdKB.jpg,,,,0,0,,
26202,The Stone Killer,The Stone Killer,A Los Angeles detective is sent to New York where he must solve a case involving an old Sicilian Mafia family feud.,1973-08-08,95,en,Released,tt0070736,1.6249,6.159,91,False,False,/4q5gLjMEfV0JV10KK59Lfp2kuX.jpg,/rzex8cHg1uDmlHy2AkDUs7IUbhA.jpg,,This Cop Plays Dirty!,0,0,,
70805,Sunday,Sunday,"Mistaking a homeless man for a famous director, a British actress seeks career help from him.",1997-05-01,91,en,Released,tt0120244,1.3903,5.0,12,False,False,/B3f0ZquyRdOrFyDHiF14L1SxZS.jpg,/b4A77oG27OGuquP73k2jM71VdTf.jpg,,,450,288,,
61983,El fantasma y doña Juanita,El fantasma y doña Juanita,"Fearing that her niece Rosita will abandon her true love and enter into a marriage of convenience, doña Juanita tells her the story of when, many years ago, she fell in love with an accountant who worked in a circus.",1945-03-31,65,es,Released,tt0036815,0.8734,4.2,5,False,False,/a9kqsXNKZiYkmWg51Ckp0pUKF8v.jpg,,https://videomercury.com/catalogue/film/?idpelicula=13611,,0,0,,
94134,The Man from Toronto,The Man from Toronto,"According to the terms of a will two strangers must marry.  Leila (Jessie Matthews) is an English widow, and Fergus (Ian Hunter) is a Canadian bachelor. Both are bequeathed a fortune, but there is a condition to receive it; the two must marry within a year. To aid matters, Leila disguises herself as Fergus' maid, and the two begin to fall in love. However, when Fergus discovers the truth, he is less than pleased by the deception.",1933-01-01,77,en,Released,tt0024298,0.7641,5.0,3,False,False,/hPYZ1UsyUFqOxvBRF2zfRNAGcwT.jpg,/7Eweh3bH2YBxvgK6LsjHXK8igwq.jpg,,"A joyously exciting romance, with a ""catch"" to it!",0,0,,
50177,Foreign Intrigue,Foreign Intrigue,"Millionaire Victor Danemore, living on the French Riviera, dies suddenly of a heart attack. His secretary, Dave Bishop, wants to know more about his employer's life. Surprisingly, not even his young wife knows anything about her husband's background or how he earned his fortune. Clues lead Bishop to Vienna and Stockholm, where he learns that Danemore was blackmailing people who cooperated with the Nazis during World War II.",1956-06-28,95,en,Released,tt0049224,1.3161,5.731,26,False,False,/cfRRV0paefuhmwiaBjnYpFStyYw.jpg,/gftEEZC5F76XBUBB8uOxqZJn14K.jpg,,Robert Mitchum is the hunted... Europe is the hunting ground!,0,0,,
57791,Micano,ميكانو,"Khaled Al-Shahawy is an engineer afflicted with a strange form of amnesia. Despite his illness, he nonetheless takes part in a design competition with the aid of a colleague whom he later develops feelings for.",2009-01-27,111,ar,Released,,0.4206,5.6,5,False,False,/kI53YApCRIEhjLGxu2kuLppxqRj.jpg,,,,0,785462,,
