person_id,name,original_name,gender,known_for_department,profile_path,popularity
229831,Dario DiSanto,Dario DiSanto,0,Sound,,0.1299
1401317,James Fonnyadt,James Fonnyadt,2,Sound,,0.1916
1938084,David Scott,David Scott,2,Sound,,0.053
1857573,Dave Hibbert,Dave Hibbert,0,Sound,,0.0741
1401320,Graeme Hughes,Graeme Hughes,0,Sound,,0.0723
1593500,John Sleep,John Sleep,0,Visual Effects,,0.0905
1937254,Elaine Fung,Elaine Fung,0,Visual Effects,,0.0322
1531832,Sean Gilhooly,Sean Gilhooly,0,Visual Effects,,0.103
1937262,Roula Lainas,Roula Lainas,0,Visual Effects,,0.0261
1460763,Adam Stern,Adam Stern,2,Visual Effects,,0.0857
1911369,Kevin Struckman,Kevin Struckman,0,Visual Effects,,0.0673
2022198,Injoon Hwang,Injoon Hwang,0,Visual Effects,,0.2876
1593506,Jesse Deacon,Jesse Deacon,0,Lighting,,0.1237
1400406,Darren McLean,Darren McLean,0,Lighting,,0.1225
1917623,Jessica Moskal,Jessica Moskal,0,Camera,,0.1101
2022199,Vince Phillips,Vince Phillips,0,Camera,,0.218
1400407,Chris Helcermanas-Benge,Chris Helcermanas-Benge,2,Camera,,0.2715
129988,Aieisha Li,Aieisha Li,1,Costume & Make-Up,/n3rWP8XHvIIA7W8cexmLPFpcxau.jpg,0.9086
1424636,Gary Lam,Gary Lam,2,Editing,,0.0932
1099146,Hal Beckett,Hal Beckett,2,Sound,/g3OLEcOf6y7BixMtXHwIz1yOsqz.jpg,0.2305
1400415,Meagan Carsience,Meagan Carsience,1,Sound,,0.0214
1404754,Jeannine Dupuy,Jeannine Dupuy,1,Directing,,0.1361
1441321,Jason Crosby,Jason Crosby,0,Crew,,0.1879
77623,Ed Anders,Ed Anders,2,Crew,/xwHk99q78bJSgG6QMpLXwT1ojqn.jpg,0.3728
220448,Paul Anderson,Paul Anderson,2,Acting,/nds5rTBZvJ4rEsP4N6OaoEgQDkW.jpg,3.2662
16628,Martin Compston,Martin Compston,2,Acting,/4w5NVp8MWF51bRdcB4A91ecxHnv.jpg,1.2709
1047649,Ed Skrein,Ed Skrein,2,Acting,/btJvbQbWf3ciYM4SM5tMWSJEkXX.jpg,2.9367
11212,Josh Herdman,Josh Herdman,2,Acting,/dUWM0gIhQJayVTp30EsoafhLOWt.jpg,0.6091
141534,Louise Dylan,Louise Dylan,1,Acting,/h5tvQ77fBcUt2AQZIm8bzoCH96K.jpg,0.3272
85067,Jumayn Hunter,Jumayn Hunter,2,Acting,,0.4461
1221048,Troy Glasgow,Troy Glasgow,2,Acting,/5GVM6XNvtweWgPUbbPbPNfzOown.jpg,0.1877
24240,Roland Manookian,Roland Manookian,2,Acting,/ijNW1al21QnwuNlcezOtz1Qs5HF.jpg,0.3212
1589561,Colin Burt Vidler,Colin Burt Vidler,2,Acting,,0.0486
30433,Neil Maskell,Neil Maskell,2,Acting,/12dDCWSE8GXrhnzHuaEWxNJFfrN.jpg,0.9633
109835,Lorenzo Camporese,Lorenzo Camporese,2,Acting,,0.0549
1371051,Tommy McDonnell,Tommy McDonnell,2,Acting,/zbdub0MlpfiPHgWKNO1m7Q2SYd4.jpg,0.2314
1370674,Sonny Muslim,Sonny Muslim,2,Acting,,0.1367
23588,Ryan Winsley,Ryan Winsley,2,Acting,/5q2zBcnN5yQdeSnNgOEC9Vq0Lze.jpg,0.2012
4642735,Darren Kuppan,Darren Kuppan,2,Acting,,0.0842
1447221,Billy Seymour,Billy Seymour,2,Acting,/8lsLQi7bHDF5LzFxZGr3n5C6UIp.jpg,0.1365
1651837,Ebony Gilbert,Ebony Gilbert,1,Acting,,0.0071
3585277,Holly Harrison,Holly Harrison,0,Acting,,0.0261
5194030,Sophie Glew,Sophie Glew,0,Acting,,0.0214
1556426,Frances Hounsom,Frances Hounsom,1,Costume & Make-Up,/jDg2NTF2ZKhthPWd1UAoK5qAjIF.jpg,0.1354
1743350,Kate Korbel,Kate Korbel,0,Acting,,0.058
1968946,John Mark Fitzpatrick,John Mark Fitzpatrick,2,Writing,,0.0631
5194032,Clive Aitikins,Clive Aitikins,0,Acting,,0.0143
5194039,Stuart Bailey,Stuart Bailey,0,Acting,,0.0071
5156716,Mike Burton Phillipson,Mike Burton Phillipson,0,Acting,,0.0071
2911401,Marco Flammer,Marco Flammer,0,Acting,,0.0793
1385098,Susan Fordham,Susan Fordham,1,Acting,/pAMCxwohwelWcgAZIMLh0abWsDt.jpg,0.1678
1502474,Daniel Harland,Daniel Harland,0,Acting,,0.0214
5168699,Kay Kobby,Kay Kobby,0,Acting,,
2152925,Johnny Lynch,Johnny Lynch,0,Production,,0.0478
4769592,Meaghan O'Neill,Meaghan O'Neill,0,Acting,,0.0071
1735655,Mike Ray,Mike Ray,2,Acting,,0.0404
590938,Santi Scinelli,Santi Scinelli,2,Acting,/2W9SXuKwjT4ySZucUgap3rWegAx.jpg,0.0995
1898962,Johanna Thea,Johanna Thea,1,Acting,/uDjPbp6FNRB0xjFxFmKTF4LLmJi.jpg,0.152
5194053,Luke Frazer Wright,Luke Frazer Wright,0,Acting,,0.0143
1052791,Kieron Hawkes,Kieron Hawkes,2,Directing,,0.3238
1103587,James Friend,James Friend,2,Camera,/1965gWiNN5N4T0APbwBD4yaSwIe.jpg,0.1839
5194057,Bill Ryder-Jones,Bill Ryder-Jones,0,Sound,,0.0071
11434,Wilfred Jackson,Wilfred Jackson,2,Directing,/rTszyDc1jFOQQrzSYgnxEVLxd8W.jpg,0.7301
572003,Louie Schmitt,Louie Schmitt,2,Visual Effects,,0.0256
225709,Frenchy de Trémaudan,Frenchy de Trémaudan,2,Visual Effects,,0.1383
11426,Ben Sharpsteen,Ben Sharpsteen,2,Visual Effects,/nfruaWGIjvI99oXmyzmsnGkdDL9.jpg,0.5185
150768,Dick Lundy,Dick Lundy,2,Visual Effects,/1ZOtBI746xrJErPiqUf2JFVUxu6.jpg,0.3185
572002,Archie Robin,Archie Robin,0,Visual Effects,,0.0725
225715,Albert Hurter,Albert Hurter,0,Visual Effects,/1KfQuCsdG2lgRofjDzd7NqDvvPi.jpg,0.1429
564040,Cy Young,Cy Young,0,Visual Effects,,0.0631
557238,Leonard Sebring,Leonard Sebring,0,Visual Effects,,0.0668
74565,Jack Kinney,Jack Kinney,2,Directing,/4vt6fvGWC723PcVfGC9OergPSNf.jpg,0.3103
5692,Art Babbitt,Art Babbitt,2,Visual Effects,/1BVYJHapPlRWrjo9dxjTHV5UxYc.jpg,0.2305
5467,Leigh Harline,Leigh Harline,2,Sound,/g72SQBnwJmOnuwO6LvVbd8RzE7A.jpg,0.1529
148807,Roy Williams,Roy Williams,0,Writing,,0.1588
67373,William Cottrell,William Cottrell,2,Writing,/hvxdQSp6Lg8PpTGcjLi6aTfyC6P.jpg,0.2694
63977,Hans Christian Andersen,Hans Christian Andersen,2,Writing,/azV6ZIGZh80eZpVCHAu2cDnytJb.jpg,0.9126
69134,Dick Huemer,Dick Huemer,2,Visual Effects,/eJwIebTnY1xGhlQV1p0AvnpGFFQ.jpg,0.4615
43464,John Patrick Amedori,John Patrick Amedori,2,Acting,/is4Tvt9xLdWa29AvgHTsOykLB1T.jpg,0.9012
52647,Shawn Hatosy,Shawn Hatosy,2,Acting,/xTwYIiSOvvIUb9YIZcTNp8fdnwp.jpg,5.8361
20847,Michelle Horn,Michelle Horn,1,Acting,/vSqV6aBtjzB5FElrMufYNBdBkB.jpg,0.6126
57514,Erica Leerhsen,Erica Leerhsen,1,Acting,/hZFJGXbDmoolt16m4Lj4gLSrkBs.jpg,0.4901
132078,DJ Qualls,DJ Qualls,2,Acting,/mzA2ZxEcBHlUvSjlYRZzH5bVAGL.jpg,2.2473
54126,Rachel Miner,Rachel Miner,1,Acting,/aauJNDwjC15IGU2cjYUGm85x3JR.jpg,1.1928
173849,Eric Szmanda,Eric Szmanda,2,Acting,/tsPKC1I4mZx2cFmMozVL0E185Dm.jpg,0.7917
22124,Jill Ritchie,Jill Ritchie,1,Acting,/4Yss7cVL5IZMdAE2SogaDwIewEp.jpg,0.7742
454,Michael Peña,Michael Peña,2,Acting,/afs4PCiwn8LR93a10drULLVeVLo.jpg,3.7204
112731,Kenny Morrison,Kenny Morrison,2,Acting,/xr6UwL1daWK7RT2h6qq6J3aOpjc.jpg,0.2892
24200,Leonardo Nam,Leonardo Nam,2,Acting,/yKL70EoAdjJV2JI2CN1Dr5qzAlJ.jpg,0.8125
184116,R.J. Knoll,R.J. Knoll,2,Acting,/qnMC57s3Rp91YFJkI1lijwIfDWK.jpg,0.4263
60393,Forrest Landis,Forrest Landis,2,Acting,/vETHYXWOXsvV2iCgepfj3OwXk7A.jpg,0.5104
93523,Esteban Powell,Esteban Powell,2,Acting,/nQuuT1Yj4mLNbL1ZXTHV8wQYv7F.jpg,0.5844
1213088,Mary-Pat Green,Mary-Pat Green,1,Acting,/cLqn3eEGnE5zGxT2KBXRSkahrPE.jpg,0.4487
62645,Tory Kittles,Tory Kittles,2,Acting,/8NubsD32UAPhPflJuEBqtTa5vWR.jpg,0.6579
29612,Jasmine Jessica Anthony,Jasmine Jessica Anthony,1,Acting,/7dx1ee9dRaSI1zT0DVxVw5fli5Y.jpg,0.5727
35367,Jeff Doucette,Jeff Doucette,2,Acting,/jx4AT6IIYVIUTEAUwibPZHoPyyx.jpg,0.9822
21723,Robert Baker,Robert Baker,2,Acting,/ef1vpXm0P3BvvnALwyyEzUgvCTB.jpg,0.8991
1689355,Jonathan Dankner,Jonathan Dankner,2,Acting,/AvCF9IewiPqw8ByrX9DAEnNKhn1.jpg,0.1225
191251,Megan Duffy,Megan Duffy,1,Acting,/2eqeWGLweAvUYV0PkszTsRcvL7k.jpg,0.2901
157135,Tish Hicks,Tish Hicks,0,Acting,,0.1313
83860,Aldis Hodge,Aldis Hodge,2,Acting,/enDU0pemco1mFxxdLKUzWakC6sk.jpg,2.0492
55623,Michael Dean Jacobs,Michael Dean Jacobs,2,Acting,,0.114
17417,Justin Shilton,Justin Shilton,2,Acting,/tnTYL9RBxuZsgMebfNVeGSZjcIg.jpg,0.2672
1582708,Jason Weissbrod,Jason Weissbrod,2,Acting,/jzhbf1xdL5eyxjCD22lkP3OOMht.jpg,0.1328
1689356,Tom Zuber,Tom Zuber,0,Directing,,0.0437
238743,Lang Jeffries,Lang Jeffries,2,Acting,/vbggz8pvQFTwYCimPMlCIHwfsM4.jpg,0.2025
235210,Essy Persson,Essy Persson,1,Acting,/dZds4wXdD7cdT10ScZMhH6X4vJr.jpg,0.2277
19795,Luis Dávila,Luis Dávila,2,Acting,/dHSKOmu325bStBrrVTGMUXhF3xj.jpg,0.4168
29542,Pinkas Braun,Pinkas Braun,2,Acting,/AsSISW0HU1549UJwrS47duInSk4.jpg,0.4322
238744,Stefano Sibaldi,Stefano Sibaldi,2,Acting,/13IekqzqVZGhiqJ9FitQ1ICSPmW.jpg,0.1421
16316,Daniel Martín,Daniel Martín,2,Acting,/76vuStJ4V6WYvHY6SghElS33yLl.jpg,0.2472
32019,Joachim Hansen,Joachim Hansen,2,Acting,/ymdfV866AwpQlTXPu7CAsZYSzpQ.jpg,0.3897
5816,John Bartha,John Bartha,2,Acting,/v7RkOKI0Eagm4WL75YL3rhmCUNs.jpg,0.2626
120613,John Karlsen,John Karlsen,2,Acting,/fKtoAqPcyi73eW2BaAWhHE2bwEr.jpg,0.4392
33720,Ann Smyrner,Ann Smyrner,1,Acting,/q0lgBBlc4D4k80dKSPkeRdyxZ9m.jpg,0.1873
1187768,Lisa Halvorsen,Lisa Halvorsen,1,Acting,/osnqMPlqTYTUMzTrDXLWQMsxD9i.jpg,0.078
39432,Tom Felleghy,Tom Felleghy,2,Acting,/uddfp0a5SEP33FqT5B7oYGHX3cg.jpg,0.2981
1120097,Gino Marturano,Gino Marturano,2,Acting,/lbwGo5B2cq1pnDci7AIE8xKBCoN.jpg,0.1987
995741,Mirella Pamphili,Mirella Pamphili,1,Acting,/3ly91hoQ9sZAbPStdWs5An1up9s.jpg,0.2827
136393,Dakar,Dakar,2,Acting,/5JysgNhUZheFTNYEJ9XLRYKP3hW.jpg,0.1862
1140892,Bruno Ariè,Bruno Ariè,2,Acting,,0.0753
2558155,Alessandro Tedeschi,Alessandro Tedeschi,2,Acting,/1aDevct6kL1IICxgFDtRV0HzOIB.jpg,0.076
231978,Primo Zeglio,Primo Zeglio,2,Directing,,0.1639
238739,Kurt Vogelmann,Kurt Vogelmann,0,Writing,,0.0143
238740,Kurt Vogelmann,Kurt Vogelmann,0,Writing,,0.0168
238742,Ernst Ritter von Theumer,Ernst Ritter von Theumer,2,Production,,0.3411
72894,Antón García Abril,Antón García Abril,2,Sound,/qI37S39QlN5or1YLjtWFq58lqRP.jpg,0.3511
1086910,Marcello Giombini,Marcello Giombini,0,Sound,,0.0379
31985,Renato Cinquini,Renato Cinquini,2,Editing,,0.0409
1424858,Raul Ranieri,Raul Ranieri,0,Costume & Make-Up,,0.0865
70022,Thomas Sagone,Thomas Sagone,0,Production,,0.0995
2337765,Averoe Stefani,Averoe Stefani,0,Production,,0.0957
1120603,Julio Parra,Julio Parra,0,Production,,0.1152
2505029,Cantori Moderni Di Alessandroni,Cantori Moderni Di Alessandroni,0,Sound,,0.0919
2505634,Edda Dell'Orso,Edda Dell'Orso,0,Sound,,0.3244
99489,Tina Grani,Tina Grani,0,Costume & Make-Up,,0.0453
1867700,Ada Grimaldi,Ada Grimaldi,0,Editing,,0.0595
66641,Franco Di Giacomo,Franco Di Giacomo,2,Camera,/lPGqJP0VV5FT5U4PS4hAo56yQVA.jpg,0.3363
4676,Carlo Tafani,Carlo Tafani,0,Camera,,0.1789
5561,Antonio Margheriti,Antonio Margheriti,2,Directing,/sf6Hvi1q9qF2xLFa8Z6WpHfEOgr.jpg,0.5178
1740814,Antonio Bueno,Antonio Bueno,0,Crew,,0.0801
29392,Jaime Bayarri,Jaime Bayarri,0,Directing,,0.1304
101123,Renato Moretti,Renato Moretti,2,Acting,/yb4Jpcv9eN42YFExRHpvLiS8BCs.jpg,0.1018
101547,Massimo Tavazzi,Massimo Tavazzi,0,Art,,0.1732
1583351,Tadeo Villalba,Tadeo Villalba,2,Production,,0.2214
1711632,Alessandro Sarandrea,Alessandro Sarandrea,0,Sound,,0.0712
3635402,Renato Caldonazzo,Renato Caldonazzo,2,Sound,,0.0362
5555,Sergio Donati,Sergio Donati,2,Writing,/feFhEMfI6bRHa48vlgO3uS8KS5k.jpg,0.4332
2739383,K. H. Scheer,K. H. Scheer,2,Writing,,0.0357
32122,Manuel Merino,Manuel Merino,0,Camera,,0.131
30658,Riccardo Pallottini,Riccardo Pallottini,2,Camera,,0.0919
84695,Frank Black,Frank Black,2,Acting,/1zVvITZJiZ54QVmFNZJtPmhW00g.jpg,0.0948
88828,Kim Deal,Kim Deal,1,Acting,/rVx7kVMgewhBmsQyFnjj6pTGGNv.jpg,0.0407
88831,Joey Santiago,Joey Santiago,0,Acting,/waS7FqoLHSJ2Chcv1t4uMPz9csJ.jpg,0.078
88830,David Lovering,David Lovering,0,Acting,/yo14sd7fp6RzIZgWrfM9Oy1vF8L.jpg,0.0779
570001,Steve Albini,Steve Albini,2,Acting,/zI9YFNPOdKMEKPraDiM4ygVPMmN.jpg,0.3101
33684,Bono,Bono,2,Acting,/p0TED4bMzyw00fxjiMnOARQOKvp.jpg,1.1956
7487,David Bowie,David Bowie,2,Acting,/qrqQJivS0zLzxZKfgNZnDtjbqpI.jpg,1.5336
74336,Thom Yorke,Thom Yorke,2,Acting,/kVBSJNIMqQCMIkA84ENSz2YMhKj.jpg,0.4302
74333,Jonny Greenwood,Jonny Greenwood,2,Sound,/atTznDtyaMG6Dsolpn36snDGNje.jpg,0.7862
108119,Graham Coxon,Graham Coxon,2,Acting,/ukdXKfn88RizOG7rZIQtOnIR7RD.jpg,0.2744
18080,Alex James,Alex James,2,Acting,/votazUB86dVEIHEJcM4e1OLsExN.jpg,0.2482
3410884,Fran Healy,Fran Healy,0,Acting,,0.0143
189681,PJ Harvey,PJ Harvey,1,Acting,/9kcTY4D6V59hgcP1oj5KCH9ZMP9.jpg,0.1564
120168,Andy Dunlop,Andy Dunlop,0,Acting,/1CNfzbq8xAyMVH4qsiaNyfU9oKq.jpg,
3857813,Tim Wheeler,Tim Wheeler,0,Editing,,
10961,Gavin Rossdale,Gavin Rossdale,2,Acting,/zjvzezZJwfKX2gJqyT3aF9RukAM.jpg,0.6264
1659558,Keith Cameron,Keith Cameron,2,Acting,,0.0398
3314,Badly Drawn Boy,Badly Drawn Boy,2,Sound,,0.0588
5064440,Richard Fearless,Richard Fearless,0,Acting,,0.0261
3996467,Eric Drew Feldman,Eric Drew Feldman,0,Acting,,0.0143
3585481,Kristin Hersh,Kristin Hersh,1,Acting,/biqVePygNSwc1abHiiJrWqlN6K2.jpg,0.0616
1779242,Robin Hurley,Robin Hurley,0,Production,,0.0071
5064443,Chris Olley,Chris Olley,0,Acting,,0.0071
5064445,Roy Wilinson,Roy Wilinson,0,Acting,,0.0071
5064446,Chas Banks,Chas Banks,0,Acting,,0.0071
3734729,Matt Quin,Matt Quin,0,Directing,,
3734732,Matt Quinn,Matt Quinn,0,Directing,,0.0214
1533404,Vince Kelley,Vince Kelley,0,Acting,,0.0071
1533405,Ann Hollis,Ann Hollis,0,Acting,,0.0588
1533406,Libby Caculus,Libby Caculus,0,Acting,,0.0143
1533408,Joan Pickett,Joan Pickett,0,Acting,,0.0071
1533411,Billy Whitton,Billy Whitton,0,Acting,,
1370778,Sue Allen,Sue Allen,1,Acting,,0.0535
91967,Ron Scott,Ron Scott,2,Acting,,
6159129,Adarainne,Adarainne,0,Acting,,0.0143
6159132,Bob Whitton,Bob Whitton,0,Acting,,0.0143
6159133,Rebecca Reynolds,Rebecca Reynolds,0,Acting,,
104317,William Edwards,William Edwards,0,Writing,,0.0387
6159141,The Whit Boyd Combo,The Whit Boyd Combo,0,Sound,,
1088071,William G. Troiano,William G. Troiano,0,Camera,,0.0404
86827,Evelyn Brent,Evelyn Brent,1,Acting,/xGu2aE9ZpZMtwvpkuCl3kwsfuVv.jpg,0.3241
22093,Regis Toomey,Regis Toomey,2,Acting,/fBaA8glCL6YOMX8O58a3s3yJy4P.jpg,0.8161
101886,Ralf Harolde,Ralf Harolde,2,Acting,/3SphHINjbpRSzw7zhVYeKVvfo4T.jpg,0.3023
89501,William Holden,William Holden,2,Acting,/1NteZErz0dEumWBa58EQGl67KoU.jpg,0.1728
101890,Maurice Black,Maurice Black,2,Acting,/1HQfoFmDIXwxE1e3sugCjJnTQQh.jpg,0.2376
10806,Robert Emmett O'Connor,Robert Emmett O'Connor,2,Acting,/ke4oL0BoC4TonjZCza8Tpimslu5.jpg,0.4401
96060,Eddie Kane,Eddie Kane,2,Acting,/5kpL02ZOsNwYNUQ6pxM0cnGdg0U.jpg,0.3232
20501,Joel McCrea,Joel McCrea,2,Acting,/k2DhZdrEKtauhnauAuivYO84Vee.jpg,0.9977
5462893,Frank Mills,Frank Mills,0,Acting,,0.0168
927616,Dorothy Vernon,Dorothy Vernon,1,Acting,/umAgzGIOdNfS4SpeUXLopAAm8oe.jpg,0.3567
103411,Paul Schofield,Paul Schofield,0,Writing,,0.2094
103412,Wallace Smith,Wallace Smith,0,Writing,,0.1575
101885,George Archainbaud,George Archainbaud,2,Directing,/tsqYCt2389uyzFXBpwvTiwxz8zy.jpg,0.2863
12279,Leo Tover,Leo Tover,2,Camera,,0.2469
355197,Jack Kitchin,Jack Kitchin,2,Editing,,0.0641
10155,Clem Portman,Clem Portman,2,Sound,,0.1393
1009388,Max Rée,Max Rée,2,Costume & Make-Up,,0.1376
1009387,Henry Hobart,Henry Hobart,0,Production,,0.0379
120449,William LeBaron,William LeBaron,2,Production,/cPYVOn7KwkQhFLOyjHQUim3dL7n.jpg,0.128
9562,Marlon Wayans,Marlon Wayans,2,Acting,/7LYnX3vluHFBs1WCRKUjSIEDEkn.jpg,3.1396
35690,Shawn Wayans,Shawn Wayans,2,Acting,/Cat25uXhB680QLmvg9Tu16W563.jpg,1.7039
84835,Shoshana Bush,Shoshana Bush,1,Acting,/i9V1xTHCXzW1R6n9itEHWSWTQQr.jpg,0.5547
87822,Damon Wayans Jr.,Damon Wayans Jr.,2,Acting,/f6gNg71Js9XqCiXUtyFyXXbJ9ni.jpg,2.1316
154000,Essence Atkins,Essence Atkins,1,Acting,/7VSU0tdljmG80fYEfP00FRASJQL.jpg,1.2233
98394,Affion Crockett,Affion Crockett,2,Acting,/iAJZRJhXk6Ki6TLSluv1k66Oizz.jpg,1.4332
1534,Chris Elliott,Chris Elliott,2,Acting,/oZFGgyDCZaanGfco1UdfxM4rHAJ.jpg,1.7184
58563,David Alan Grier,David Alan Grier,2,Acting,/2BJ2sueZu98fOMZ9Z1tbUzUTxw9.jpg,2.2153
12110,Amy Sedaris,Amy Sedaris,1,Acting,/iQClumvSfTHgysxSofFmcLXmkCc.jpg,3.3032
95189,Kim Wayans,Kim Wayans,1,Acting,/pfGpRchtq8zQ6j6Pj2J0flDjzfa.jpg,0.5937
168326,Lauren Bowles,Lauren Bowles,1,Acting,/44IKklmPoS73RBd0L07kZb2jKcY.jpg,0.8402
5876180,Brennan Hillard,Brennan Hillard,2,Acting,/pd3wmOvWqfI9GEZYiGqSxDRuTWq.jpg,
1181331,Sufe Bradshaw,Sufe Bradshaw,1,Acting,/5jfG8O8EKOv2171laVM7A6VCdVW.jpg,0.4975
77448,Ross Thomas,Ross Thomas,2,Acting,/fL6kfmde6c5SQJrKoDP3OJPMfsy.jpg,0.4383
58058,Lochlyn Munro,Lochlyn Munro,2,Acting,/bOJ03k0oe2R6snRgzV8M4Qtoo4O.jpg,3.2149
35689,Keenen Ivory Wayans,Keenen Ivory Wayans,2,Acting,/e9XRdXolDV8RjGPHPXH6IISDTSP.jpg,1.344
214438,Christina Murphy,Christina Murphy,1,Acting,,0.0306
303197,George O. Gore II,George O. Gore II,2,Acting,/aUqVm5AJK2BoX9Mo3R2jTyDDAEt.jpg,1.1545
83600,Tichina Arnold,Tichina Arnold,1,Acting,/5Z9UnP5MZswrpHGWMtCm5axQ4RQ.jpg,1.4451
151262,Terry Rhoads,Terry Rhoads,2,Acting,/ztSyyKwGIgSsJ1y6FlRXDIRy8JV.jpg,0.4165
2563363,Chaunte Wayans,Chaunte Wayans,1,Acting,/tfSluHx47f0h8WsmHH1mBpeG7gw.jpg,0.1079
1225493,Brien Perry,Brien Perry,2,Acting,/sHe8K31lzmL5PtTA6oQsdxijJCt.jpg,0.1969
165262,Casey Lee,Casey Lee,2,Acting,/iPqoTqNJo0tYJud1rpcVbpK9yXH.jpg,0.0733
98388,Howard Alonzo,Howard Alonzo,0,Acting,,0.13
177214,Page Kennedy,Page Kennedy,2,Acting,/hM7yB43TFtzKg8W3rW0LOceVnok.jpg,0.6015
5233305,Ameona Almund,Ameona Almund,1,Acting,/rINTwDAsd3gVVr7xnwK8ZkVgzUI.jpg,0.0256
2567239,Fredric Odgaard,Fredric Odgaard,2,Acting,/dGDbZwyS2rDR2BwyaxfDQjjtOy3.jpg,0.0826
2753562,Michaela von Schweinitz,Michaela von Schweinitz,1,Camera,,0.2597
59229,Damien Dante Wayans,Damien Dante Wayans,2,Acting,/bH3uovJWxEeKI81WSmDTLCrKweR.jpg,0.7617
1440758,La Shan Knox,La Shan Knox,0,Costume & Make-Up,,0.2209
80814,Jeremy McGuire,Jeremy McGuire,0,Art,,0.0631
1532754,Laura Frecon,Laura Frecon,0,Costume & Make-Up,,0.1058
1532757,Carla Farmer,Carla Farmer,1,Costume & Make-Up,/nC6KdCYZXhVZR8tOXvbBICLUTmZ.jpg,0.2683
56908,Rick Alvarez,Rick Alvarez,2,Production,/sDPYHrrQUI1nRvD7lzY9zpiaio8.jpg,0.4118
4502,Scott Hill,Scott Hill,2,Editing,,0.2783
436,Sarah Katzman,Sarah Katzman,1,Production,,0.379
7536,Judy L. Ruskin,Judy L. Ruskin,1,Costume & Make-Up,,0.4895
1532749,John C. Carlucci,John C. Carlucci,0,Crew,,0.2661
1532751,Catherine Liu,Catherine Liu,0,Visual Effects,,0.0513
1400085,Steve Constancio,Steve Constancio,0,Costume & Make-Up,,0.1295
434,Lisa Beach,Lisa Beach,1,Production,,0.4246
1532752,Ross Johnson,Ross Johnson,0,Visual Effects,,0.0917
1532232,Linda Villalobos,Linda Villalobos,1,Costume & Make-Up,,0.1626
1532755,Deborah Myles Davis,Deborah Myles Davis,0,Costume & Make-Up,,0.18
33673,Jennifer M. Gentile,Jennifer M. Gentile,1,Art,,0.4214
35751,Craig Wayans,Craig Wayans,2,Writing,/j11VrqNRkQcan2gJuf8fuhfzrU6.jpg,0.5093
1532748,Steven DeSantis,Steven DeSantis,0,Art,,0.0766
54516,Dave Scott,Dave Scott,2,Crew,,0.0672
1532745,Damien Douglas,Damien Douglas,0,Production,/mAyqVAcEesAIwCKuoKcj7iEKQfp.jpg,0.281
42635,Erin Cochran,Erin Cochran,1,Art,,0.3455
1527912,Beth Lipari,Beth Lipari,1,Production,,0.1089
1532750,Erika Abrams,Erika Abrams,0,Visual Effects,,0.0495
1532753,Greg Fisher,Greg Fisher,0,Visual Effects,,0.1218
1208435,Rebecca DeHerrera,Rebecca DeHerrera,0,Costume & Make-Up,,0.1327
957551,Keith Sayer,Keith Sayer,2,Costume & Make-Up,,0.0675
1367508,Steve Gehrke,Steve Gehrke,2,Directing,,0.3149
52042,Richard Vane,Richard Vane,2,Production,,0.2639
1023503,Aaron A. Goffman,Aaron A. Goffman,2,Art,,0.3995
996220,Jessie Graff,Jessie Graff,1,Crew,/ePoVxfGq9LUj8RJ9FfmViNFqcBB.jpg,0.4442
2057487,Meegan E. Godfrey,Meegan E. Godfrey,1,Crew,/768CMWF8sWwtTvrHD7BJbiPS9xz.jpg,0.4338
2154323,Jake Swallow,Jake Swallow,0,Crew,,0.1899
1635195,Kelly Bellini,Kelly Bellini,1,Crew,/yDd35tz7eSmZc2MgJqLFumAUIuy.jpg,0.2309
1583701,Jessica Harbeck,Jessica Harbeck,1,Crew,/pfSm8BuhosUNeMFJ8h5qAmZwIk1.jpg,0.2985
14385,Charlie Brewer,Charlie Brewer,2,Crew,/yF2tMG3YqDT9kcy2yeFQ4vsml3L.jpg,0.4268
2737718,Austen Brewer,Austen Brewer,0,Crew,,0.0673
1976089,Linda Jewell,Linda Jewell,1,Crew,/1ak1DyHxEeQ0p4jVLnnx6uFI8gG.jpg,0.1635
2389996,Dailyn Matthews,Dailyn Matthews,1,Crew,,0.1717
2803261,Luci Romberg,Luci Romberg,1,Crew,/qHZssdG802YALrno7QiUHGj4j3h.jpg,0.3401
1419137,Brady Romberg,Brady Romberg,2,Crew,,0.1629
1224369,Caryn Mower,Caryn Mower,1,Crew,/dFLcJQX3nDXHHMPMw9MFVQcBvfG.jpg,0.4848
1855248,Kofi Elam,Kofi Elam,2,Crew,,0.3079
1821515,Garrett Hammond,Garrett Hammond,0,Crew,/syhHnWebK7wgF7tGIkrgXmhiZ9A.jpg,0.2058
1957590,Greg Anthony,Greg Anthony,2,Crew,,0.3991
1758897,Luis Dalmasy Jr.,Luis Dalmasy Jr.,2,Acting,/dqZDthPBJjfv7dhVacRbT7NCMra.jpg,0.065
186573,Zack Duhame,Zack Duhame,2,Crew,/mI6sdZQaeHDi3jXinS4g1jizywk.jpg,0.489
1384388,James M. Churchman,James M. Churchman,2,Crew,/aOp3mxBns6ktT03kx9y1OU08ZOY.jpg,0.4644
2446698,Jackie Backer,Jackie Backer,0,Crew,,0.0261
1694985,Katie Rowe,Katie Rowe,1,Crew,/5al18x7Ck9dEGwHe6BKyNpDcDjn.jpg,0.3469
2026642,Brian Collins,Brian Collins,2,Crew,,0.4496
